tanggal,Close,High,Low,Open,Volume,nilai_sentimen
2022-08-05,3898.228515625,3898.228515625,3797.629070060484,3847.928792842742,268967200,-0.178743961352657
2022-08-08,3940.145263671875,3940.145263671875,3898.2288246966423,3940.145263671875,191023500,-0.10059171597633136
2022-08-09,3889.845458984375,3940.145184747104,3881.4621713572533,3940.145184747104,164453900,0.02531645569620253
2022-08-10,3822.778564453125,3847.92842342979,3764.095560174239,3797.6287054764593,162061400,-0.1875
2022-08-11,3831.162353515625,3864.695503218169,3789.2459163874455,3814.395778664353,123629000,-0.2151238591916558
2022-08-12,3814.39599609375,3856.312435611264,3797.629420286745,3831.1625719007557,124552500,-0.016304347826086956
2022-08-15,3730.562744140625,3831.1621889264397,3722.1794570751404,3806.012327729986,136882800,-0.017142857142857144
2022-08-16,3697.02978515625,3839.5456725659014,3697.02978515625,3797.6292350924746,127710800,-0.1340782122905028
2022-08-18,3814.39599609375,3814.39599609375,3646.730238023695,3655.1135259271978,182044300,-0.19912790697674418
2022-08-19,3856.311767578125,3864.695054029382,3738.94575726053,3822.778621773098,177623900,0.0
2022-08-22,3898.228515625,3906.6118027553766,3797.629070060484,3814.395644321237,202320400,-0.266304347826087
2022-08-23,3906.612060546875,3948.5284989647603,3864.69562212899,3923.378635914029,229431400,-0.15846994535519127
2022-08-24,3982.061279296875,3998.8278531044407,3856.311975740132,3906.611697162829,189007900,-0.15028901734104047
2022-08-25,3831.162353515625,3940.1450900488926,3822.779066089989,3923.3785151976203,179495700,-0.10435931307793923
2022-08-26,3764.095703125,3806.0121363446547,3755.712416481069,3780.862276412862,184317100,-0.031746031746031744
2022-08-29,3789.245849609375,3814.3957114430655,3655.113253163025,3663.496540440922,101529800,-0.07865168539325842
2022-08-30,3755.712890625,3873.0789184570312,3755.712890625,3839.545767647879,118884300,-0.07647058823529412
2022-08-31,3822.778564453125,3856.311709755345,3705.4125558953533,3705.4125558953533,175300400,-0.01818181818181818
2022-09-01,3839.54541015625,3898.22841860842,3797.6289755475573,3822.778836312773,120871700,-0.08152866242038216
2022-09-02,3856.311767578125,3873.078340480639,3806.0120488705843,3806.0120488705843,106985000,-0.004484304932735426
2022-09-05,3873.07861328125,3881.4619003229845,3814.39560398911,3822.778891030844,77323800,-0.027649769585253458
2022-09-06,3780.862548828125,3873.0787085556403,3780.862548828125,3864.6954213076847,61970100,-0.10982658959537572
2022-09-07,3764.095703125,3822.7787096325164,3755.712416481069,3772.4789897689307,106145700,0.08064516129032258
2022-09-08,3822.778564453125,3889.8448550575654,3772.478846499794,3772.478846499794,123389200,-0.14741035856573706
2022-09-09,3856.311767578125,3856.311767578125,3797.628762419328,3814.3953353218412,50307800,-0.06832298136645963
2022-09-12,3806.01220703125,3856.31192782902,3797.628920231622,3856.31192782902,74820600,-0.14367816091954022
2022-09-13,3789.245849609375,3822.778998720962,3789.245849609375,3806.0124241651683,91510200,-0.1511627906976744
2022-09-14,3755.712890625,3797.6293291364395,3738.946315220424,3764.096178327288,97919200,-0.10404624277456648
2022-09-15,3772.479248046875,3856.3121202256943,3772.479248046875,3806.0123969184024,125599900,-0.1652542372881356
2022-09-16,3697.02978515625,3772.4793726084185,3697.02978515625,3772.4793726084185,210277300,-0.05056179775280899
2022-09-19,3772.479248046875,3822.7789713541665,3722.179524739583,3738.946099175347,116164500,-0.21428571428571427
2022-09-20,3755.712890625,3806.0126168387274,3755.712890625,3797.6293291364395,100743700,-0.16352201257861634
2022-09-21,3713.79638671875,3747.3295369374296,3697.0298116094104,3730.56296182809,91363200,-0.040697674418604654
2022-09-22,3713.79638671875,3730.56296182809,3671.879948945401,3688.6465240547404,89922900,-0.25663716814159293
2022-09-23,3671.879638671875,3713.796072903289,3671.879638671875,3688.6462123644405,95911400,0.0058823529411764705
2022-09-26,3738.946044921875,3780.8624804030624,3604.813451382077,3680.2630352482133,132185400,0.27941176470588236
2022-09-27,3722.1796875,3747.3295502533783,3671.879961993243,3730.562975084459,123113800,0.01098901098901099
2022-09-28,3747.329345703125,3797.629068464241,3688.646335815157,3713.7961971957147,104385500,-0.04519774011299435
2022-09-29,3722.1796875,3772.4794130067567,3705.413112331081,3738.9462626689187,90290400,-0.09665427509293681
2022-09-30,3738.946044921875,3772.479193306825,3680.2630352482133,3688.6463223444507,111482000,-0.0480225988700565
2022-10-03,3738.946044921875,3747.329332018113,3671.879748151976,3738.9460449218755,77569100,-0.04149377593360996
2022-10-04,3722.1796875,3780.862700591216,3713.7963999155404,3738.9462626689187,87832800,-0.06866952789699571
2022-10-05,3738.946044921875,3806.0123416917745,3738.9460449218755,3764.0959062105876,61888400,-0.3024390243902439
2022-10-06,3713.79638671875,3755.7128244920996,3705.4130991640804,3738.9462493827596,60464300,-0.12547528517110265
2022-10-07,3646.729736328125,3713.796030329562,3646.7297363281255,3688.6461700790232,102570000,-0.09359605911330049
2022-10-10,3705.412841796875,3705.412841796875,3629.963259045355,3638.346546017746,72389100,-0.1024390243902439
2022-10-11,3613.19677734375,3671.879787648637,3613.19677734375,3655.113213275812,108794500,-0.1134453781512605
2022-10-12,3638.3466796875,3646.729966967886,3588.0469560051843,3604.813530565956,107938600,-0.12690355329949238
2022-10-13,3604.8134765625,3646.7299123364824,3596.4301894077034,3629.9633380268897,70034500,-0.14022140221402213
2022-10-14,3596.43017578125,3655.1131856424827,3596.4301757812505,3655.1131856424827,68096300,-0.13817097415506957
2022-10-17,3629.96337890625,3629.96337890625,3520.9806446665707,3520.9806446665707,90321700,-0.12613784135240572
2022-10-18,3562.89697265625,3638.3465556066176,3562.89697265625,3613.196694623162,72516000,-0.21971830985915494
2022-10-19,3520.980712890625,3604.8135870070687,3520.980712890625,3537.747287713914,65848300,-0.16993464052287582
2022-10-20,3646.729736328125,3646.7297363281255,3520.980435075431,3520.980435075431,165391500,-0.20945945945945946
2022-10-21,3655.11328125,3680.2631432769494,3604.8135571961006,3604.8135571961006,79825700,-0.15738498789346247
2022-10-24,3697.02978515625,3730.5629351349917,3671.879922672194,3671.879922672194,76777200,-0.11079545454545454
2022-10-25,3680.262939453125,3747.329234477328,3680.2629394531255,3713.7960869652266,109154300,-0.2175226586102719
2022-10-26,3663.49658203125,3713.796306269665,3629.963432538973,3705.413018896596,97320500,-0.11196911196911197
2022-10-27,3663.49658203125,3697.0297315235266,3638.3467199120423,3680.2631567773883,80270300,-0.2222222222222222
2022-10-28,3730.562744140625,3730.562744140625,3671.879734682233,3705.412882944171,91101500,-0.22565687789799072
2022-10-31,3680.262939453125,3738.9459475993026,3655.1130788190494,3738.9459475993026,162753500,0.08433734939759036
2022-11-01,3705.412841796875,3705.412841796875,3655.1131199625283,3705.412841796875,108592900,-0.029801324503311258
2022-11-02,3537.7470703125,3705.4128082420025,3537.7470703125,3688.646234449052,217855200,-0.21994134897360704
2022-11-03,3462.297607421875,3495.8307561620386,3395.2313099415483,3470.680894606916,231475000,-0.04745762711864407
2022-11-04,3529.36376953125,3529.36376953125,3411.9977534423247,3411.9977534423247,201183100,-0.25671641791044775
2022-11-07,3588.047119140625,3588.047119140625,3487.447667202103,3562.8972561559945,129868800,-0.00546448087431694
2022-11-08,3537.7470703125,3588.046791691351,3520.98049651955,3579.6635047948757,110546800,-0.19653179190751446
2022-11-09,3512.597412109375,3546.130561628319,3504.214124729639,3520.980699489111,145833200,-0.21656050955414013
2022-11-10,3495.830810546875,3529.3639598087157,3445.531086654114,3445.531086654114,81249200,-0.22627737226277372
2022-11-11,3479.064208984375,3504.2140707360695,3470.6809217338105,3487.44749623494,227799300,-0.0891089108910891
2022-11-14,3395.231201171875,3453.9142095871916,3378.4646273389276,3428.7643488377703,188771200,-0.050505050505050504
2022-11-15,3395.231201171875,3420.3810619212964,3378.4646273389276,3395.231201171875,88570400,0.049107142857142856
2022-11-16,3395.231201171875,3411.9977750048224,3319.781618923611,3353.3147665895062,149512300,-0.01675977653631285
2022-11-17,3386.84814453125,3411.9980069906405,3370.081569558323,3370.081569558323,68616700,0.05641025641025641
2022-11-18,3361.6982421875,3420.381253896509,3361.6982421875,3411.9979665095075,115907900,0.025380710659898477
2022-11-21,3378.464599609375,3403.614460152373,3361.6980259140432,3370.081312761709,45277400,-0.21264367816091953
2022-11-22,3353.31494140625,3386.8480908203123,3353.31494140625,3370.0815161132814,83888300,-0.1566265060240964
2022-11-23,3328.1650390625,3378.46476257478,3328.1650390625,3344.931613566593,95750400,-0.02242152466367713
2022-11-24,3378.464599609375,3386.8478864570407,3336.5481653710453,3336.5481653710453,50741600,0.006172839506172839
2022-11-25,3378.464599609375,3386.8478864570407,3336.5481653710453,3361.6980259140432,73305800,-0.056910569105691054
2022-11-28,3336.548095703125,3386.8478157388504,3336.548095703125,3378.4645290662293,94063100,0.15384615384615385
2022-11-29,3336.548095703125,3370.0812423936086,3336.548095703125,3336.548095703125,94389800,-0.08823529411764706
2022-11-30,3386.84814453125,3395.2314320177134,3328.1651321260056,3328.1651321260056,585687400,-0.04395604395604396
2022-12-01,3319.781494140625,3386.847786951547,3319.781494140625,3370.0812137488165,230066600,0.05063291139240506
2022-12-02,3353.31494140625,3370.0815161132814,3294.6319299316406,3311.398504638672,113336600,0.00625
2022-12-05,3219.18212890625,3344.9314308166504,3202.4155553181968,3336.548144022624,148751200,-0.1111111111111111
2022-12-06,3017.983642578125,3118.5830973307293,3001.2170667860246,3051.5167941623267,416468700,-0.06611570247933884
2022-12-07,3085.049560546875,3101.816134245499,2992.833405204441,3017.9832657523775,278572200,-0.2222222222222222
2022-12-08,3135.349609375,3168.8827602774068,3034.750156667781,3101.8164584725937,245646400,-0.046511627906976744
2022-12-09,3059.89990234375,3118.5829141695203,3043.133327536387,3085.0497645547944,164606100,-0.02702702702702703
2022-12-12,3101.816162109375,3110.199449033995,3051.5164405616556,3076.666301335515,170545000,-0.1875
2022-12-13,3143.732666015625,3177.265814453125,3085.04965625,3093.4329433593753,231127000,-0.044444444444444446
2022-12-14,3143.732666015625,3202.4156757812502,3135.3493789062504,3202.4156757812502,107175700,-0.07103825136612021
2022-12-15,3076.66650390625,3118.582941289169,3076.66650390625,3085.0497913828335,143233600,-0.014563106796116505
2022-12-16,3085.049560546875,3135.349281642748,3026.36655260169,3026.36655260169,310944500,-0.06315789473684211
2022-12-19,3118.5830078125,3177.26602140037,3085.04985719086,3135.34958312332,119137700,-0.1118421052631579
2022-12-20,3118.5830078125,3143.73287077873,3101.81643250168,3126.96629546791,55351300,0.028735632183908046
2022-12-21,3177.265869140625,3177.265869140625,3076.6664220965945,3093.432996603933,98741000,-0.10714285714285714
2022-12-22,3143.732666015625,3194.032388671875,3135.3493789062504,3185.6491015625,68702100,-0.09696969696969697
2022-12-23,3168.882568359375,3168.882568359375,3101.8162706163193,3110.199557834201,45179400,-0.050955414012738856
2022-12-26,3143.732666015625,3185.6491015625,3126.9660917968754,3168.88252734375,19216700,-0.03636363636363636
2022-12-27,3194.032470703125,3219.182332677165,3143.732746755044,3160.4993214044043,49816500,-0.13580246913580246
2022-12-28,3126.966064453125,3194.032360741664,3110.1994903809905,3185.6490737055965,65006300,-0.125
2022-12-29,3168.882568359375,3177.265855577257,3110.199557834201,3118.582845052083,51703500,0.05847953216374269
2022-12-30,3143.732666015625,3185.6491015625,3143.732666015625,3152.115953125,79677300,0.0
2023-01-02,3185.64892578125,3185.64892578125,3143.7324925472863,3143.7324925472863,7959900,-0.04093567251461988
2023-01-03,3235.948974609375,3261.098837106339,3160.499387118483,3177.265962116459,64235000,-0.05238095238095238
2023-01-04,3202.41552734375,3235.9486742269305,3194.0322406229548,3219.18210078534,56785600,-0.13186813186813187
2023-01-05,3160.499267578125,3202.415703487649,3118.5828316686006,3185.6491291238394,135167000,0.0
2023-01-06,3110.199462890625,3160.499184662441,3110.199462890625,3143.7326107385024,65207400,-0.0946372239747634
2023-01-09,3177.265869140625,3177.265869140625,3126.9661456186095,3126.9661456186095,46616400,-0.09826589595375723
2023-01-10,3210.799072265625,3227.5656470555236,3143.7327731060295,3194.0324974757264,80009900,-0.21468926553672316
2023-01-11,3244.33203125,3269.4818919573645,3177.265736030362,3202.4155967377264,75139300,-0.03015075376884422
2023-01-12,3235.948974609375,3269.482124605327,3168.882674617471,3177.265962116459,105775500,-0.05844155844155844
2023-01-13,3168.882568359375,3235.94886610243,3160.4992811414927,3202.4157172309024,85780600,-0.09693877551020408
2023-01-16,3227.565673828125,3227.565673828125,3168.882661576705,3168.882661576705,58918700,-0.1694915254237288
2023-01-17,3311.3984375,3344.9315862341773,3235.948852848101,3244.3321400316454,132256600,0.008298755186721992
2023-01-18,3294.6318359375,3361.6981328522584,3269.4819745944656,3361.6981328522584,94772000,0.010416666666666666
2023-01-19,3261.0986328125,3336.5482155767995,3252.715345838689,3269.481919786311,109555200,-0.10303030303030303
2023-01-20,3244.33203125,3286.248465762274,3227.5654574450905,3277.8651788598195,88457800,-0.05847953216374269
2023-01-24,3227.565673828125,3277.865398615057,3227.565673828125,3261.09882368608,45504900,-0.0045871559633027525
2023-01-25,3219.18212890625,3252.715276082357,3194.03226852417,3227.565415700277,80575100,-0.02564102564102564
2023-01-26,3328.1650390625,3353.3149008186397,3227.565592037941,3227.565592037941,117238000,-0.06918238993710692
2023-01-27,3319.781494140625,3344.9313539447207,3311.39820753926,3328.1647807419904,100769500,-0.026490066225165563
2023-01-30,3319.781494140625,3328.1647807419904,3277.865061133799,3319.781494140625,59425300,-0.016666666666666666
2023-01-31,3227.565673828125,3311.3985484730115,3227.565673828125,3303.015261008523,179726700,-0.03864734299516908
2023-02-01,3244.33203125,3269.4818919573645,3219.182170542636,3227.5654574450905,70997300,-0.0111731843575419
2023-02-02,3261.0986328125,3269.481919786311,3219.182197943445,3227.5654849172556,78852300,-0.024096385542168676
2023-02-03,3252.715576171875,3286.248726441688,3244.3322886044216,3277.8654388742348,55154800,-0.25443786982248523
2023-02-06,3252.715576171875,3277.8654388742348,3227.5657134695152,3235.949001036968,58861300,-0.005780346820809248
2023-02-07,3185.64892578125,3252.7152189555923,3185.64892578125,3252.7152189555923,76254900,0.0330188679245283
2023-02-08,3219.18212890625,3227.565415700277,3177.2656949361167,3185.6489817301435,65856500,-0.07100591715976332
2023-02-09,3160.499267578125,3219.182277851459,3152.11598039622,3219.182277851459,91337300,-0.012658227848101266
2023-02-10,3185.64892578125,3185.64892578125,3093.4327726665297,3143.7324925472863,88759600,-0.2018018018018018
2023-02-13,3177.265869140625,3194.032443647963,3143.732720125948,3185.649156394294,69004400,-0.2595419847328244
2023-02-14,3185.64892578125,3210.7987857216285,3152.115779194079,3210.7987857216285,80331100,-0.1092436974789916
2023-02-15,3177.265869140625,3202.4157309016323,3126.9661456186095,3194.032443647963,59028200,-0.10121457489878542
2023-02-16,3160.499267578125,3185.6491291238394,3143.732693214315,3185.6491291238394,49869900,-0.04895104895104895
2023-02-17,3152.1162109375,3160.4994987325463,3118.5830597573135,3160.4994987325463,50369000,-0.013824884792626729
2023-02-20,3202.41552734375,3202.41552734375,3152.115807018979,3152.115807018979,57438900,-0.19289340101522842
2023-02-21,3219.18212890625,3244.33198928833,3210.7988421122236,3227.565415700277,63880300,-0.1377551020408163
2023-02-22,3235.948974609375,3244.332262108363,3185.649249615447,3227.565687110387,48505600,-0.10112359550561797
2023-02-23,3328.1650390625,3328.1650390625,3261.098741046127,3311.398464558407,109147100,-0.057971014492753624
2023-02-24,3386.84814453125,3386.84814453125,3311.3985571530784,3353.314994585396,142165700,-0.09090909090909091
2023-02-27,3319.781494140625,3353.314640546086,3286.2483477351643,3344.9313539447207,66461600,-0.1797752808988764
2023-02-28,3252.715576171875,3328.1651642789543,3252.715576171875,3294.632014009141,115766900,-0.08994708994708994
2023-03-01,3294.6318359375,3344.931558623569,3277.8652617088105,3294.6318359375,47395200,-0.04294478527607362
2023-03-02,3252.715576171875,3294.632014009141,3252.715576171875,3269.4821513067814,43208800,-0.0055248618784530384
2023-03-03,3269.482177734375,3286.248753004808,3244.3323148287263,3252.7156024639426,49796000,0.06790123456790123
2023-03-06,3252.715576171875,3311.398589144048,3244.3322886044216,3303.0153015765945,50103800,-0.14210526315789473
2023-03-07,3252.715576171875,3277.8654388742348,3227.5657134695152,3261.0988637393284,59086800,-0.08490566037735849
2023-03-08,3303.01513671875,3303.01513671875,3227.5655523774585,3227.5655523774585,78551000,-0.11052631578947368
2023-03-09,3328.1650390625,3353.3149008186397,3319.7817518104534,3328.1650390625,68725500,-0.2254335260115607
2023-03-10,3361.6982421875,3370.0815295745015,3294.63194309149,3319.781805252494,76136200,0.06547619047619048
2023-03-13,3411.997802734375,3428.7643767035856,3336.548219872927,3370.081367811348,104663300,-0.1657754010695187
2023-03-14,3370.08154296875,3428.764554910992,3353.3149681281093,3378.4648303890704,111430100,0.14871794871794872
2023-03-15,3361.6982421875,3395.231391735505,3344.9316674134975,3395.231391735505,65025400,-0.009852216748768473
2023-03-16,3395.231201171875,3403.614488088349,3336.548192756559,3386.847914255401,96707900,0.0058823529411764705
2023-03-17,3395.231201171875,3437.1476357542438,3378.4646273389276,3428.7643488377703,232270900,0.05555555555555555
2023-03-20,3344.931640625,3395.2313645441727,3303.015204025689,3395.2313645441727,105982700,0.0111731843575419
2023-03-21,3453.9140625,3453.9140625000005,3353.314623786408,3353.314623786408,88808200,-0.09950248756218906
2023-03-24,3411.997802734375,3453.914237657402,3403.6145157497695,3437.1476636881907,96214700,-0.05473684210526316
2023-03-27,3395.231201171875,3453.9142095871916,3378.4646273389276,3437.1476357542438,71556400,0.1336206896551724
2023-03-28,3395.231201171875,3437.1476357542438,3378.4646273389276,3437.1476357542438,87955300,-0.13306451612903225
2023-03-29,3437.147705078125,3453.9142792492376,3411.9978438214557,3428.7644179925687,113504700,-0.11578947368421053
2023-03-30,3428.764404296875,3462.2975525051575,3386.847969036522,3395.2312560885925,87690800,0.00966183574879227
2023-03-31,3403.61474609375,3453.91447140548,3386.8481709898397,3445.531183853525,93699000,0.002183406113537118
2023-04-03,3420.381103515625,3437.1476775524666,3411.9978164972044,3437.1476775524666,56896200,-0.12408759124087591
2023-04-04,3403.61474609375,3437.1478963015697,3386.8481709898397,3420.38132119766,82969200,0.011235955056179775
2023-04-05,3479.064208984375,3495.8307834855045,3420.381198230422,3437.1477727315514,70419100,-0.046511627906976744
2023-04-06,3562.89697265625,3579.6635466452203,3495.8306767003673,3520.9805376838235,125329700,-0.028268551236749116
2023-04-10,3604.8134765625,3604.8134765625,3512.5973178597383,3562.897040788517,85757900,-0.10975609756097561
2023-04-11,3604.8134765625,3604.8134765625,3562.897040788517,3596.4301894077034,84322900,-0.1552511415525114
2023-04-12,3613.19677734375,3646.7299260893997,3571.280341411688,3621.5800645301624,178923700,-0.09722222222222222
2023-04-13,3638.3466796875,3646.729966967886,3596.43024328557,3638.3466796875,119431600,0.029535864978902954
2023-04-14,3638.3466796875,3655.113254248272,3621.580105126728,3638.3466796875,117305500,-0.11235955056179775
2023-04-17,3579.66357421875,3638.3465836321725,3562.8970001006296,3638.3465836321725,59688000,-0.15337423312883436
2023-04-18,3579.66357421875,3588.0468612778104,3546.1304259825088,3554.513713041569,65644600,-0.025495750708215296
2023-04-26,3688.646240234375,3772.4791093306108,3629.96323186701,3755.7125355113635,198984100,0.03365384615384615
2023-04-27,3621.580078125,3730.562811957465,3604.813503689236,3730.562811957465,58407000,0.08482142857142858
2023-04-28,3562.89697265625,3621.579981617647,3537.747111672794,3579.6635466452203,112116900,0.05970149253731343
2023-05-02,3512.597412109375,3537.747274248583,3462.297687830959,3529.363986868847,117097400,-0.010416666666666666
2023-05-03,3479.064208984375,3520.980645237199,3420.381198230422,3520.980645237199,158597800,0.09433962264150944
2023-05-04,3479.064208984375,3512.597357986634,3470.6809217338105,3495.8307834855045,98421300,0.05649717514124294
2023-05-05,3495.830810546875,3495.830810546875,3420.381224707734,3487.447523231415,113408100,-0.01951219512195122
2023-05-08,3403.61474609375,3504.21419671721,3386.8481709898397,3495.8309091652554,121002600,0.036458333333333336
2023-05-09,3411.997802734375,3428.7643767035856,3378.4646547959537,3395.2312287651644,105907900,0.03389830508474576
2023-05-10,3462.297607421875,3462.297607421875,3386.8480227565074,3395.2313099415483,84306600,0.058823529411764705
2023-05-11,3428.764404296875,3453.914265453087,3403.6145431406635,3437.1476913489455,74171300,0.009950248756218905
2023-05-12,3336.548095703125,3395.231102411471,3311.398235685262,3395.231102411471,236777600,-0.09693877551020408
2023-05-15,3336.548095703125,3344.9313823757457,3294.6316623400203,3344.9313823757457,113329300,-0.05434782608695652
2023-05-16,3336.548095703125,3370.0812423936086,3303.014949012641,3370.0812423936086,68777200,-0.025380710659898477
2023-05-17,3344.931640625,3370.0815025845864,3319.781778665413,3336.548353305138,83183300,-0.010362694300518135
2023-05-19,3370.08154296875,3403.614692650031,3328.1651058671487,3344.931680707789,95986000,0.011764705882352941
2023-05-22,3386.84814453125,3420.381294477104,3336.548419612469,3353.314994585396,115578100,0.005208333333333333
2023-05-23,3386.84814453125,3420.381294477104,3378.4648570447866,3378.4648570447866,132751000,-0.06111111111111111
2023-05-24,3487.447509765625,3520.980658897987,3370.081487802359,3370.081487802359,194127500,0.016666666666666666
2023-05-25,3453.9140625,3537.7469280946602,3453.9140625000005,3512.5970684162626,122121000,-0.05365853658536585
2023-05-26,3462.297607421875,3487.4474689769977,3445.531033051793,3470.680894606916,62211800,0.08287292817679558
2023-05-29,3520.980712890625,3520.980712890625,3428.7645513625375,3453.9144135974702,77540300,-0.04186046511627907
2023-05-30,3453.9140625,3512.5970684162626,3453.9140625000005,3470.6806356189322,78924700,-0.03389830508474576
2023-05-31,3386.84814453125,3487.4475943688117,3386.84814453125,3453.914444422958,1155861400,-0.12385321100917432
2023-06-05,3420.381103515625,3462.2975386077283,3370.081381405101,3403.614529478784,189129300,0.02072538860103627
2023-06-06,3428.764404296875,3462.2975525051575,3395.2312560885925,3428.764404296875,95792700,-0.018518518518518517
2023-06-07,3479.064208984375,3479.064208984375,3420.381198230422,3437.1477727315514,127707400,-0.06220095693779904
2023-06-08,3495.830810546875,3504.214097862335,3453.914373969574,3487.447523231415,78989700,-0.13131313131313133
2023-06-09,3479.064208984375,3495.8307834855045,3470.6809217338105,3495.8307834855045,83014700,0.09876543209876543
2023-06-12,3538.119140625,3538.119140625,3503.174754050926,3529.3830439814815,94687300,0.07570977917981073
2023-06-13,3520.646728515625,3546.8550168172305,3520.646728515625,3529.38282461616,69609000,-0.05670103092783505
2023-06-14,3494.4384765625,3529.382861328125,3485.7023803710936,3511.9106689453124,110730800,-0.08021390374331551
2023-06-15,3511.910888671875,3529.3830821478546,3476.9665017199163,3485.702598457906,85391800,0.06349206349206349
2023-06-16,3468.23046875,3520.6470501416875,3459.494371851385,3511.910953243073,160978900,0.026143790849673203
2023-06-19,3459.494140625,3485.702429569129,3450.7580443102906,3459.494140625,54934100,0.03608247422680412
2023-06-20,3485.70263671875,3485.70263671875,3450.7582493832238,3476.9665398848683,55155600,0.13903743315508021
2023-06-21,3476.96630859375,3476.96630859375,3450.758019835506,3468.230212341002,60191300,0.028037383177570093
2023-06-22,3442.022216796875,3485.7027017816067,3442.022216796875,3476.9666047846604,56150900,-0.10526315789473684
2023-06-23,3450.758056640625,3459.4941529865505,3442.021960294699,3442.021960294699,41812400,-0.07567567567567568
2023-06-26,3485.70263671875,3485.70263671875,3442.022152549342,3442.022152549342,36011500,-0.05181347150259067
2023-06-27,3494.4384765625,3520.6467651367184,3485.7023803710936,3520.6467651367184,64879900,0.10945273631840796
2023-07-03,3494.4384765625,3520.6467651367184,3468.230187988281,3520.6467651367184,75193200,-0.03314917127071823
2023-07-04,3468.23046875,3503.1748563444585,3468.23046875,3494.4387594458435,33974300,-0.11219512195121951
2023-07-05,3476.96630859375,3476.96630859375,3450.758019835506,3468.230212341002,43303000,-0.05913978494623656
2023-07-06,3459.494140625,3485.702429569129,3459.494140625,3468.23023693971,68088900,-0.018867924528301886
2023-07-07,3459.494140625,3476.966333254419,3450.7580443102906,3459.494140625,50474800,-0.14655172413793102
2023-07-10,3450.758056640625,3476.966345678402,3442.021960294699,3459.4941529865505,65643300,-0.05855855855855856
2023-07-11,3476.96630859375,3485.702404846498,3450.758019835506,3450.758019835506,89768500,-0.015789473684210527
2023-07-12,3476.96630859375,3503.174597351994,3468.230212341002,3476.96630859375,73770400,-0.1111111111111111
2023-07-13,3424.550048828125,3468.2305341448105,3415.8139517647883,3459.4944370814733,83009900,-0.13658536585365855
2023-07-14,3433.285888671875,3459.494177898378,3424.5497922630407,3459.494177898378,64886900,-0.10606060606060606
2023-07-17,3415.813720703125,3468.230299537444,3415.813720703125,3450.758106592671,81399700,-0.07614213197969544
2023-07-18,3363.397216796875,3433.285990132914,3337.1889267958604,3433.285990132914,135860500,-0.1130952380952381
2023-07-20,3363.397216796875,3372.13331346388,3328.4528301288556,3337.1889267958604,88907600,-0.17435897435897435
2023-07-21,3372.13330078125,3380.8693974153985,3354.661107512953,3354.661107512953,53955100,-0.08762886597938144
2023-07-24,3407.07763671875,3433.285926231971,3380.869347205529,3389.605443709936,80710100,-0.22065727699530516
2023-07-25,3389.60546875,3424.549855025773,3389.60546875,3424.549855025773,66434400,-0.1630901287553648
2023-07-26,3389.60546875,3407.0776618878867,3345.9249859052834,3398.341565318943,86732900,-0.1774193548387097
2023-07-27,3249.827880859375,3372.1332312142977,3249.827880859375,3354.6610383064517,235026400,-0.15897435897435896
2023-07-28,3249.827880859375,3276.0361702211444,3223.619591497606,3241.091784405452,181626700,-0.0752212389380531
2023-07-31,3249.827880859375,3276.0361702211444,3206.1473985897596,3232.355687951529,153583300,-0.02040816326530612
